name,family,level,strength_index,seed,observations,score,signal,visualization_quality,skewness,skew_score,outlier_rate,outlier_score,tail_asymmetry,tail_asymmetry_score
hist_combined_tail_moderate_seed_7,combined_right_tail,moderate,2,7,1000,61.43,40.67,100.0,3.32956698176729,48.2956698176729,0.056,40.666666666666664,0.3142067848541724,39.89423798055632
hist_bimodality_moderate_seed_7,bimodality,moderate,2,7,1000,71.43,56.05,100.0,-0.0028777918587711148,0.0,0.0,0.0,0.032477330915183705,0.0
hist_skewness_strong_seed_7,skewness,strong,3,7,1000,65.44,46.83,100.0,1.9151959088642974,33.62193351904483,0.051,37.33333333333333,0.3662381513612873,46.831753514838304
hist_outliers_strong_seed_7,symmetric_outliers,strong,3,7,1000,63.6,44.0,100.0,-0.5195489608757651,7.318298695858837,0.061,43.99999999999999,0.007793982227670654,0.0
hist_combined_tail_strong_seed_7,combined_right_tail,strong,3,7,1000,80.02,69.26,100.0,2.8980138489763663,43.98013848976366,0.092,60.99999999999999,0.538906596596839,69.2604397731226
hist_bimodality_strong_seed_7,bimodality,strong,3,7,1000,83.86,75.18,100.0,-0.03744750492196178,0.0,0.0,0.0,0.15198586534790573,18.998233168488216
hist_skewness_extreme_seed_7,skewness,extreme,4,7,1000,76.43,63.74,100.0,2.7664719122685772,42.664719122685774,0.068,48.666666666666664,0.48919975125740484,63.73535017410221
hist_outliers_extreme_seed_7,symmetric_outliers,extreme,4,7,1000,77.25,65.0,100.0,-0.16784485003493874,0.0,0.1,65.0,0.027242736038774175,0.0
hist_combined_tail_extreme_seed_7,combined_right_tail,extreme,4,7,1000,91.08,86.27,100.0,2.389239944541655,38.89239944541655,0.132,73.32000000000001,0.8176478382945799,86.27455137571093
hist_bimodality_extreme_seed_7,bimodality,extreme,4,7,1000,86.89,79.83,100.0,-0.04994653446505076,0.0,0.0,0.0,0.3497166321726458,44.628884289686106
hist_skewness_ordinary_seed_8,skewness,ordinary,0,8,1000,35.0,0.0,100.0,0.04414680466448781,0.0,0.009,0.0,0.025013521290678655,0.0
hist_outliers_ordinary_seed_8,symmetric_outliers,ordinary,0,8,1000,35.0,0.0,100.0,0.044146804664487276,0.0,0.009,0.0,0.025013521290678787,0.0
hist_combined_tail_ordinary_seed_8,combined_right_tail,ordinary,0,8,1000,35.0,0.0,100.0,0.04414680466448781,0.0,0.009,0.0,0.025013521290678655,0.0
hist_bimodality_ordinary_seed_8,bimodality,ordinary,0,8,1000,35.97,1.5,100.0,-0.03334884239110275,0.0,0.011,1.4999999999999987,0.023699235603857956,0.0
hist_skewness_weak_seed_8,skewness,weak,1,8,1000,47.65,19.46,100.0,0.6720689999930852,11.441379999861706,0.015,7.499999999999999,0.1556917470672348,19.46146838340435
hist_outliers_weak_seed_8,symmetric_outliers,weak,1,8,1000,43.78,13.5,100.0,0.19437520875627134,0.0,0.019,13.499999999999998,0.022268081278695662,0.0
hist_combined_tail_weak_seed_8,combined_right_tail,weak,1,8,1000,49.26,21.93,100.0,3.0018647719938776,45.01864771993878,0.025,18.75,0.17545169130025212,21.931461412531515
hist_bimodality_weak_seed_8,bimodality,weak,1,8,1000,35.0,0.0,100.0,-0.0026912032026185397,0.0,0.003,0.0,0.009305804041958094,0.0
hist_skewness_moderate_seed_8,skewness,moderate,2,8,1000,58.09,35.52,100.0,1.3778002821426816,24.889254584818577,0.035,26.250000000000004,0.28140317038701895,35.520422718269195
hist_outliers_moderate_seed_8,symmetric_outliers,moderate,2,8,1000,53.04,27.75,100.0,0.8051429365308707,14.102858730617413,0.037,27.75,0.0460599183516013,0.0
hist_combined_tail_moderate_seed_8,combined_right_tail,moderate,2,8,1000,63.15,43.31,100.0,3.4118370806685836,49.11837080668584,0.059,42.666666666666664,0.3398411932179651,43.312159095728674
hist_bimodality_moderate_seed_8,bimodality,moderate,2,8,1000,71.91,56.79,100.0,0.017612274004004703,0.0,0.0,0.0,0.02592697878222615,0.0
hist_skewness_strong_seed_8,skewness,strong,3,8,1000,70.73,54.97,100.0,2.474037813963303,39.74037813963303,0.056,40.666666666666664,0.4259152602978928,54.97288219509284
hist_outliers_strong_seed_8,symmetric_outliers,strong,3,8,1000,65.33,46.67,100.0,0.5092862940556641,6.976209801855469,0.065,46.666666666666664,0.03459268871480075,0.0
hist_combined_tail_strong_seed_8,combined_right_tail,strong,3,8,1000,81.3,71.23,100.0,2.9969185944174273,44.96918594417427,0.095,62.5,0.5685168617037859,71.23445744691907
hist_bimodality_strong_seed_8,bimodality,strong,3,8,1000,84.42,76.02,100.0,0.02632788519801375,0.0,0.0,0.0,0.12117603881013184,15.14700485126648
hist_skewness_extreme_seed_8,skewness,extreme,4,8,1000,80.58,70.12,100.0,3.910866591851627,52.739110612344184,0.084,57.0,0.5518287646849773,70.12191764566515
hist_outliers_extreme_seed_8,symmetric_outliers,extreme,4,8,1000,77.59,65.52,100.0,0.1497276972542891,0.0,0.102,65.52,0.022518144884899952,0.0
hist_combined_tail_extreme_seed_8,combined_right_tail,extreme,4,8,1000,92.3,88.16,100.0,2.5135721936432684,40.13572193643269,0.137,74.62,0.8560231385081482,88.16061702688395
hist_bimodality_extreme_seed_8,bimodality,extreme,4,8,1000,87.0,80.0,100.0,0.029141173236440516,0.0,0.0,0.0,0.3231196845043887,41.08262460058516
hist_skewness_ordinary_seed_9,skewness,ordinary,0,9,1000,35.0,0.0,100.0,-0.034578032193778495,0.0,0.004,0.0,0.008010182887866537,0.0
hist_outliers_ordinary_seed_9,symmetric_outliers,ordinary,0,9,1000,35.0,0.0,100.0,-0.034578032193779314,0.0,0.004,0.0,0.008010182887866394,0.0
hist_combined_tail_ordinary_seed_9,combined_right_tail,ordinary,0,9,1000,35.0,0.0,100.0,-0.034578032193778495,0.0,0.004,0.0,0.008010182887866537,0.0
hist_bimodality_ordinary_seed_9,bimodality,ordinary,0,9,1000,35.0,0.0,100.0,-0.006961121799385157,0.0,0.007,0.0,0.04442267064139327,0.0
hist_skewness_weak_seed_9,skewness,weak,1,9,1000,44.66,14.87,100.0,0.5430174490110455,8.10058163370152,0.012,3.0,0.11474243257230345,13.873378408350739
hist_outliers_weak_seed_9,symmetric_outliers,weak,1,9,1000,38.9,6.0,100.0,1.0209037454361198,18.418074908722396,0.014,6.0,0.0006332357877085285,0.0
hist_combined_tail_weak_seed_9,combined_right_tail,weak,1,9,1000,47.42,19.11,100.0,2.3873463222499165,38.87346322249917,0.022,16.5,0.15289067629749026,19.111334537186284
hist_bimodality_weak_seed_9,bimodality,weak,1,9,1000,35.0,0.0,100.0,0.08867797926020575,0.0,0.0,0.0,0.009526630680995378,0.0
hist_skewness_moderate_seed_9,skewness,moderate,2,9,1000,54.01,29.25,100.0,1.1337044798423237,20.674089596846475,0.032,24.0,0.2340120645760348,29.25150807200435
hist_outliers_moderate_seed_9,symmetric_outliers,moderate,2,9,1000,51.09,24.75,100.0,0.08534701860697749,0.0,0.033,24.75,0.02099486287389288,0.0
hist_combined_tail_moderate_seed_9,combined_right_tail,moderate,2,9,1000,60.73,39.58,100.0,3.1403272002083646,46.403272002083646,0.054,39.33333333333333,0.31183218926293016,39.577625235057354
hist_bimodality_moderate_seed_9,bimodality,moderate,2,9,1000,72.82,58.19,100.0,0.038449586713613856,0.0,0.0,0.0,0.030591707454721246,0.0
hist_skewness_strong_seed_9,skewness,strong,3,9,1000,66.06,47.78,100.0,1.934546989282359,33.936388575838336,0.05,36.666666666666664,0.3733357232891602,47.77809643855469
hist_outliers_strong_seed_9,symmetric_outliers,strong,3,9,1000,63.6,44.0,100.0,0.30875262989069224,0.2917543296897418,0.061,43.99999999999999,0.028056355567868795,0.0
hist_combined_tail_strong_seed_9,combined_right_tail,strong,3,9,1000,80.65,70.23,100.0,2.7824229491057597,42.824229491057594,0.093,61.49999999999999,0.5534608726761344,70.23072484507563
hist_bimodality_strong_seed_9,bimodality,strong,3,9,1000,84.35,75.92,100.0,-0.005981533164661883,0.0,0.0,0.0,0.11787421230481068,14.544474065316576
hist_skewness_extreme_seed_9,skewness,extreme,4,9,1000,77.18,64.89,100.0,2.8189643873514405,43.189643873514406,0.067,48.0,0.4975451622337241,64.89086861697717
hist_outliers_extreme_seed_9,symmetric_outliers,extreme,4,9,1000,77.25,65.0,100.0,0.1911684016589987,0.0,0.1,65.0,0.03648139537711813,0.0
hist_combined_tail_extreme_seed_9,combined_right_tail,extreme,4,9,1000,91.44,86.82,100.0,2.398022966005972,38.98022966005972,0.136,74.36,0.8279558919737785,86.82431423860152
hist_bimodality_extreme_seed_9,bimodality,extreme,4,9,1000,87.0,80.0,100.0,-0.024541645231356993,0.0,0.0,0.0,0.32401843622524035,41.20245816336538
hist_skewness_ordinary_seed_10,skewness,ordinary,0,10,1000,35.97,1.5,100.0,-0.09024706835060164,0.0,0.011,1.4999999999999987,0.010044331885722006,0.0
hist_outliers_ordinary_seed_10,symmetric_outliers,ordinary,0,10,1000,35.97,1.5,100.0,-0.0902470683506028,0.0,0.011,1.4999999999999987,0.010044331885722008,0.0
hist_combined_tail_ordinary_seed_10,combined_right_tail,ordinary,0,10,1000,35.97,1.5,100.0,-0.09024706835060164,0.0,0.011,1.4999999999999987,0.010044331885722006,0.0
hist_bimodality_ordinary_seed_10,bimodality,ordinary,0,10,1000,35.0,0.0,100.0,-0.08782694477502916,0.0,0.007,0.0,0.020265402740973566,0.0
hist_skewness_weak_seed_10,skewness,weak,1,10,1000,44.32,14.33,100.0,0.5150378073798986,7.167926912663287,0.012,3.0,0.11688392274163929,14.332269158922706
hist_outliers_weak_seed_10,symmetric_outliers,weak,1,10,1000,42.8,12.0,100.0,0.18303353302385286,0.0,0.018,11.999999999999998,0.018765845253797635,0.0
hist_combined_tail_weak_seed_10,combined_right_tail,weak,1,10,1000,46.12,17.11,100.0,2.0925170648915823,35.925170648915824,0.022,16.5,0.1368484479832347,17.10605599790434
hist_bimodality_weak_seed_10,bimodality,weak,1,10,1000,35.0,0.0,100.0,-0.0006135629905072403,0.0,0.006,0.0,0.037730189526598276,0.0
hist_skewness_moderate_seed_10,skewness,moderate,2,10,1000,54.5,30.0,100.0,1.140066906457597,20.80133812915194,0.026,19.5,0.2400035853994773,30.00047805326364
hist_outliers_moderate_seed_10,symmetric_outliers,moderate,2,10,1000,53.04,27.75,100.0,0.519172151309202,7.305738376973402,0.037,27.75,0.011104855721296393,0.0
hist_combined_tail_moderate_seed_10,combined_right_tail,moderate,2,10,1000,61.17,40.26,100.0,2.9427216563598977,44.427216563598975,0.051,37.33333333333333,0.31693419287231533,40.25789238297538
hist_bimodality_moderate_seed_10,bimodality,moderate,2,10,1000,68.65,51.78,100.0,0.042283816840623364,0.0,0.0,0.0,0.04081164073865077,0.0
hist_skewness_strong_seed_10,skewness,strong,3,10,1000,66.91,49.1,100.0,2.0270823234386297,35.2708232343863,0.047,34.666666666666664,0.3832178742946374,49.095716572618315
hist_outliers_strong_seed_10,symmetric_outliers,strong,3,10,1000,65.33,46.67,100.0,0.04137373309337993,0.0,0.065,46.666666666666664,0.01097167327200093,0.0
hist_combined_tail_strong_seed_10,combined_right_tail,strong,3,10,1000,79.33,68.19,100.0,2.9237348154053815,44.23734815405381,0.091,60.49999999999999,0.5229043809735565,68.1936253982371
hist_bimodality_strong_seed_10,bimodality,strong,3,10,1000,84.11,75.56,100.0,0.05707213689536003,0.0,0.0,0.0,0.2347571298600181,29.344641232502262
hist_skewness_extreme_seed_10,skewness,extreme,4,10,1000,78.3,66.61,100.0,3.0794782190705994,45.794782190705995,0.073,51.49999999999999,0.5099895036602397,66.61393127603318
hist_outliers_extreme_seed_10,symmetric_outliers,extreme,4,10,1000,77.76,65.78,100.0,-0.10932672726117608,0.0,0.103,65.78,0.01376326648893849,0.0
hist_combined_tail_extreme_seed_10,combined_right_tail,extreme,4,10,1000,91.03,86.2,100.0,2.372753050135705,38.72753050135705,0.131,73.06,0.8163188016435599,86.20366942098985
hist_bimodality_extreme_seed_10,bimodality,extreme,4,10,1000,86.89,79.84,100.0,0.06101936382445538,0.0,0.0,0.0,0.410757079642412,52.874057181257044
hist_skewness_ordinary_seed_11,skewness,ordinary,0,11,1000,35.79,1.21,100.0,-0.007515469867147627,0.0,0.005,0.0,0.055638438246548926,1.2082367671176264
hist_outliers_ordinary_seed_11,symmetric_outliers,ordinary,0,11,1000,35.79,1.21,100.0,-0.007515469867150863,0.0,0.005,0.0,0.05563843824654926,1.2082367671176977
hist_combined_tail_ordinary_seed_11,combined_right_tail,ordinary,0,11,1000,35.79,1.21,100.0,-0.007515469867147627,0.0,0.005,0.0,0.055638438246548926,1.2082367671176264
hist_bimodality_ordinary_seed_11,bimodality,ordinary,0,11,1000,35.0,0.0,100.0,-0.08349230650814705,0.0,0.005,0.0,0.008917558397132336,0.0
hist_skewness_weak_seed_11,skewness,weak,1,11,1000,38.9,6.0,100.0,0.5995655485046808,9.98551828348936,0.014,6.0,0.07455335637595213,5.261433509132599
hist_outliers_weak_seed_11,symmetric_outliers,weak,1,11,1000,38.9,6.0,100.0,0.3752714056864801,2.509046856216004,0.014,6.0,0.053545072557453804,0.7596584051686719
hist_combined_tail_weak_seed_11,combined_right_tail,weak,1,11,1000,46.7,18.0,100.0,2.8404615785283758,43.40461578528376,0.024,18.0,0.0735032460609587,5.0364098702054365
hist_bimodality_weak_seed_11,bimodality,weak,1,11,1000,35.0,0.0,100.0,-0.042066893707354246,0.0,0.004,0.0,0.008878052772183523,0.0
hist_skewness_moderate_seed_11,skewness,moderate,2,11,1000,51.38,25.21,100.0,1.3393447813914665,24.264352697611333,0.03,22.5,0.2016493730159391,25.20617162699239
hist_outliers_moderate_seed_11,symmetric_outliers,moderate,2,11,1000,50.6,24.0,100.0,0.6702945808413141,11.405891616826283,0.032,24.0,0.06149708148458947,2.463660318126314
hist_combined_tail_moderate_seed_11,combined_right_tail,moderate,2,11,1000,61.43,40.67,100.0,3.449506559216347,49.49506559216347,0.056,40.666666666666664,0.2408071821182543,30.107624282433907
hist_bimodality_moderate_seed_11,bimodality,moderate,2,11,1000,68.83,52.05,100.0,-0.0011952104690014977,0.0,0.0,0.0,0.004156030774265315,0.0
hist_skewness_strong_seed_11,skewness,strong,3,11,1000,64.06,44.71,100.0,2.686377443399704,41.86377443399704,0.047,34.666666666666664,0.35030073664644346,44.70676488619246
hist_outliers_strong_seed_11,symmetric_outliers,strong,3,11,1000,64.03,44.67,100.0,0.2390258249352009,0.0,0.062,44.666666666666664,0.060213842775796035,2.1886805948134356
hist_combined_tail_strong_seed_11,combined_right_tail,strong,3,11,1000,74.91,61.41,100.0,3.1102115540722486,46.10211554072249,0.09,59.99999999999999,0.4723877076415454,61.407528750367824
hist_bimodality_strong_seed_11,bimodality,strong,3,11,1000,83.8,75.08,100.0,0.016875398636396276,0.0,0.0,0.0,0.08755238479624183,8.046939599194678
hist_skewness_extreme_seed_11,skewness,extreme,4,11,1000,75.82,62.8,100.0,4.954992145878528,59.699947639190185,0.067,48.0,0.4824723489350468,62.803863698698784
hist_outliers_extreme_seed_11,symmetric_outliers,extreme,4,11,1000,77.42,65.26,100.0,0.2591505533904517,0.0,0.101,65.26,0.029960655734588084,0.0
hist_combined_tail_extreme_seed_11,combined_right_tail,extreme,4,11,1000,90.91,86.01,100.0,2.544268233510065,40.44268233510065,0.131,73.06,0.8127040760026009,86.01088405347205
hist_bimodality_extreme_seed_11,bimodality,extreme,4,11,1000,86.81,79.71,100.0,0.02254419912137026,0.0,0.0,0.0,0.27042467544955956,34.056623393274606
hist_skewness_ordinary_seed_12,skewness,ordinary,0,12,1000,35.0,0.0,100.0,-0.011369730203116017,0.0,0.007,0.0,0.009061420956472284,0.0
hist_outliers_ordinary_seed_12,symmetric_outliers,ordinary,0,12,1000,35.0,0.0,100.0,-0.011369730203119785,0.0,0.007,0.0,0.009061420956472215,0.0
hist_combined_tail_ordinary_seed_12,combined_right_tail,ordinary,0,12,1000,35.0,0.0,100.0,-0.011369730203116017,0.0,0.007,0.0,0.009061420956472284,0.0
hist_bimodality_ordinary_seed_12,bimodality,ordinary,0,12,1000,35.97,1.5,100.0,0.08422996532033997,0.0,0.011,1.4999999999999987,0.03911939029705405,0.0
hist_skewness_weak_seed_12,skewness,weak,1,12,1000,44.7,14.92,100.0,0.5552094806368896,8.50698268789632,0.018,11.999999999999998,0.11963833088495987,14.922499475348545
hist_outliers_weak_seed_12,symmetric_outliers,weak,1,12,1000,41.82,10.5,100.0,-0.3778035446287489,2.593451487624963,0.017,10.500000000000002,0.0053510893798597,0.0
hist_combined_tail_weak_seed_12,combined_right_tail,weak,1,12,1000,47.68,19.5,100.0,2.5867123662170166,40.867123662170165,0.026,19.5,0.13395779918708015,16.74472489838502
hist_bimodality_weak_seed_12,bimodality,weak,1,12,1000,35.0,0.0,100.0,-0.05628012137594957,0.0,0.007,0.0,0.028489141757556038,0.0
hist_skewness_moderate_seed_12,skewness,moderate,2,12,1000,54.88,30.58,100.0,1.1483453035486655,20.96690607097331,0.037,27.75,0.24434513316599624,30.5793510887995
hist_outliers_moderate_seed_12,symmetric_outliers,moderate,2,12,1000,51.58,25.5,100.0,0.8510448686846207,15.020897373692414,0.034,25.5,0.0036347134991969792,0.0
hist_combined_tail_moderate_seed_12,combined_right_tail,moderate,2,12,1000,61.43,40.67,100.0,3.3093192797478106,48.0931927974781,0.056,40.666666666666664,0.30673194349366006,38.89759246582134
hist_bimodality_moderate_seed_12,bimodality,moderate,2,12,1000,69.05,52.39,100.0,-0.0693858467186031,0.0,0.0,0.0,0.07279790273966145,4.885264872784598
hist_skewness_strong_seed_12,skewness,strong,3,12,1000,67.42,49.88,100.0,1.955588809048873,34.27831814704418,0.058,42.0,0.3890859577169131,49.87812769558842
hist_outliers_strong_seed_12,symmetric_outliers,strong,3,12,1000,64.47,45.33,100.0,0.6436468276380176,10.872936552760352,0.063,45.33333333333333,0.010476948504609427,0.0
hist_combined_tail_strong_seed_12,combined_right_tail,strong,3,12,1000,78.81,67.4,100.0,2.9680387455928003,44.680387455928006,0.095,62.5,0.5156478193299444,67.39739036876153
hist_bimodality_strong_seed_12,bimodality,strong,3,12,1000,84.26,75.78,100.0,-0.05831261348583778,0.0,0.0,0.0,0.23156140233847355,28.945175292309195
hist_skewness_extreme_seed_12,skewness,extreme,4,12,1000,78.91,67.55,100.0,2.8544669802529983,43.54466980252998,0.081,55.5,0.5167596084853994,67.55133040567068
hist_outliers_extreme_seed_12,symmetric_outliers,extreme,4,12,1000,77.42,65.26,100.0,0.10146583727577363,0.0,0.101,65.26,0.006361407548662232,0.0
hist_combined_tail_extreme_seed_12,combined_right_tail,extreme,4,12,1000,90.78,85.82,100.0,2.395570470457926,38.95570470457926,0.138,74.88000000000001,0.8091776345467434,85.82280717582631
hist_bimodality_extreme_seed_12,bimodality,extreme,4,12,1000,86.97,79.96,100.0,-0.051261142425444675,0.0,0.0,0.0,0.3932953419540042,50.45627811670827
hist_skewness_ordinary_seed_13,skewness,ordinary,0,13,1000,40.85,9.0,100.0,-0.01276030572701491,0.0,0.016,9.0,0.03169387739435361,0.0
hist_outliers_ordinary_seed_13,symmetric_outliers,ordinary,0,13,1000,40.85,9.0,100.0,-0.012760305727010193,0.0,0.016,9.0,0.031693877394354315,0.0
hist_combined_tail_ordinary_seed_13,combined_right_tail,ordinary,0,13,1000,40.85,9.0,100.0,-0.01276030572701491,0.0,0.016,9.0,0.03169387739435361,0.0
hist_bimodality_ordinary_seed_13,bimodality,ordinary,0,13,1000,35.0,0.0,100.0,0.10973383832334196,0.0,0.01,0.0,0.013918046377589949,0.0
hist_skewness_weak_seed_13,skewness,weak,1,13,1000,43.78,13.5,100.0,0.7172867339366835,12.34573467873367,0.019,13.499999999999998,0.09448004733935293,9.531438715575629
hist_outliers_weak_seed_13,symmetric_outliers,weak,1,13,1000,46.21,17.25,100.0,0.4483128029560604,4.943760098535348,0.023,17.25,0.021079190759393285,0.0
hist_combined_tail_weak_seed_13,combined_right_tail,weak,1,13,1000,47.19,18.75,100.0,2.1514690055294428,36.51469005529443,0.025,18.75,0.11494326552501637,13.916414041074937
hist_bimodality_weak_seed_13,bimodality,weak,1,13,1000,35.0,0.0,100.0,0.10626518077116337,0.0,0.006,0.0,0.018475292837742973,0.0
hist_skewness_moderate_seed_13,skewness,moderate,2,13,1000,52.66,27.17,100.0,1.6875076852604178,29.92199988548179,0.032,24.0,0.21736964076509843,27.171205095637305
hist_outliers_moderate_seed_13,symmetric_outliers,moderate,2,13,1000,53.52,28.5,100.0,-0.3886158518136604,2.953861727122013,0.038,28.5,0.051986692137847144,0.42571974382438754
hist_combined_tail_moderate_seed_13,combined_right_tail,moderate,2,13,1000,60.57,39.33,100.0,3.078589090286679,45.78589090286679,0.054,39.33333333333333,0.2837625826252417,35.83501101669889
hist_bimodality_moderate_seed_13,bimodality,moderate,2,13,1000,70.84,55.14,100.0,0.06751167284612594,0.0,0.0,0.0,0.035668618756841415,0.0
hist_skewness_strong_seed_13,skewness,strong,3,13,1000,64.99,46.14,100.0,3.747796089784316,51.65197393189544,0.057,41.33333333333333,0.36105160711764916,46.14021428235322
hist_outliers_strong_seed_13,symmetric_outliers,strong,3,13,1000,65.33,46.67,100.0,-0.08224237373503415,0.0,0.065,46.666666666666664,0.04889991339762351,0.0
hist_combined_tail_strong_seed_13,combined_right_tail,strong,3,13,1000,78.93,67.58,100.0,3.0785261701401705,45.78526170140171,0.088,58.99999999999999,0.516984104099137,67.58241441372665
hist_bimodality_strong_seed_13,bimodality,strong,3,13,1000,84.5,76.15,100.0,0.05013531401921232,0.0,0.0,0.0,0.13349927699270248,16.68740962408781
hist_skewness_extreme_seed_13,skewness,extreme,4,13,1000,76.41,63.71,100.0,7.6148835515482345,68.71627850516079,0.075,52.49999999999999,0.4890428317244427,63.7136228541536
hist_outliers_extreme_seed_13,symmetric_outliers,extreme,4,13,1000,77.42,65.26,100.0,0.03850065085571241,0.0,0.101,65.26,0.049201845664292324,0.0
hist_combined_tail_extreme_seed_13,combined_right_tail,extreme,4,13,1000,92.32,88.18,100.0,2.643724454660855,41.43724454660855,0.134,73.84,0.8569042462610805,88.18411323362882
hist_bimodality_extreme_seed_13,bimodality,extreme,4,13,1000,87.0,80.0,100.0,0.04487246774268202,0.0,0.0,0.0,0.3362206262212058,42.82941682949411
hist_skewness_ordinary_seed_14,skewness,ordinary,0,14,1000,36.95,3.0,100.0,-0.05690506785373954,0.0,0.012,3.0,0.033131531127625874,0.0
hist_outliers_ordinary_seed_14,symmetric_outliers,ordinary,0,14,1000,36.95,3.0,100.0,-0.05690506785374063,0.0,0.012,3.0,0.03313153112762525,0.0
hist_combined_tail_ordinary_seed_14,combined_right_tail,ordinary,0,14,1000,36.95,3.0,100.0,-0.05690506785373954,0.0,0.012,3.0,0.033131531127625874,0.0
hist_bimodality_ordinary_seed_14,bimodality,ordinary,0,14,1000,37.41,3.71,100.0,-0.04403086665266828,0.0,0.005,0.0,0.06729585759449476,3.706255198820305
hist_skewness_weak_seed_14,skewness,weak,1,14,1000,49.44,22.21,100.0,0.5237795668970808,7.4593188965693615,0.015,7.499999999999999,0.15960126282125772,19.950157852657217
hist_outliers_weak_seed_14,symmetric_outliers,weak,1,14,1000,45.72,16.5,100.0,-0.36125097828361613,2.0416992761205384,0.022,16.5,0.03044231031611434,0.0
hist_combined_tail_weak_seed_14,combined_right_tail,weak,1,14,1000,48.36,20.56,100.0,2.1694487504411435,36.694487504411434,0.023,17.25,0.1644643556264949,20.55804445331186
hist_bimodality_weak_seed_14,bimodality,weak,1,14,1000,35.0,0.0,100.0,-0.029632741129872704,0.0,0.004,0.0,0.0006636409873848543,0.0
hist_skewness_moderate_seed_14,skewness,moderate,2,14,1000,58.09,35.52,100.0,1.1029989263166715,20.05997852633343,0.026,19.5,0.2813693835213401,35.51591780284535
hist_outliers_moderate_seed_14,symmetric_outliers,moderate,2,14,1000,53.52,28.5,100.0,-0.6037411055446129,10.074822110892258,0.038,28.5,0.012729216560665382,0.0
hist_combined_tail_moderate_seed_14,combined_right_tail,moderate,2,14,1000,60.79,39.68,100.0,3.1907395611828036,46.907395611828036,0.052,37.99999999999999,0.3125766004939304,39.67688006585738
hist_bimodality_moderate_seed_14,bimodality,moderate,2,14,1000,72.24,57.29,100.0,-0.0026790125744298047,0.0,0.0,0.0,0.0026097658487387546,0.0
hist_skewness_strong_seed_14,skewness,strong,3,14,1000,70.36,54.41,100.0,1.8862775462790453,33.15201012703449,0.048,35.333333333333336,0.4218158309969864,54.40526890727504
hist_outliers_strong_seed_14,symmetric_outliers,strong,3,14,1000,64.9,46.0,100.0,-0.6090218331469549,10.180436662939098,0.064,46.0,0.005606643990231572,0.0
hist_combined_tail_strong_seed_14,combined_right_tail,strong,3,14,1000,80.0,69.23,100.0,2.9649651815428566,44.64965181542857,0.086,57.99999999999999,0.538483448335684,69.2322298890456
hist_bimodality_strong_seed_14,bimodality,strong,3,14,1000,84.42,76.03,100.0,0.010665345832844245,0.0,0.0,0.0,0.10729143289542593,12.276735620448415
hist_skewness_extreme_seed_14,skewness,extreme,4,14,1000,80.28,69.66,100.0,2.779178119235334,42.79178119235334,0.062,44.666666666666664,0.5449385712247217,69.66257141498144
hist_outliers_extreme_seed_14,symmetric_outliers,extreme,4,14,1000,77.59,65.52,100.0,-0.15540789031279195,0.0,0.102,65.52,0.0202640299599261,0.0
hist_combined_tail_extreme_seed_14,combined_right_tail,extreme,4,14,1000,91.22,86.49,100.0,2.446649574141775,39.466495741417745,0.129,72.54,0.8216724519461406,86.4891974371275
hist_bimodality_extreme_seed_14,bimodality,extreme,4,14,1000,87.0,80.0,100.0,0.015182141377829623,0.0,0.0,0.0,0.3159612074345688,40.12816099127584
hist_skewness_ordinary_seed_15,skewness,ordinary,0,15,1000,36.61,2.48,100.0,-0.05473559860920769,0.0,0.001,0.0,0.06159145267671338,2.4838827164385804
hist_outliers_ordinary_seed_15,symmetric_outliers,ordinary,0,15,1000,36.61,2.48,100.0,-0.05473559860921099,0.0,0.001,0.0,0.06159145267671304,2.4838827164385076
hist_combined_tail_ordinary_seed_15,combined_right_tail,ordinary,0,15,1000,36.61,2.48,100.0,-0.05473559860920769,0.0,0.001,0.0,0.06159145267671338,2.4838827164385804
hist_bimodality_ordinary_seed_15,bimodality,ordinary,0,15,1000,36.1,1.69,100.0,-0.08323413435689561,0.0,0.005,0.0,0.05789133546206482,1.6910004561567464
hist_skewness_weak_seed_15,skewness,weak,1,15,1000,46.27,17.33,100.0,0.4170132638928991,3.9004421297633045,0.004,0.0,0.06364152295380231,2.923183490100494
hist_outliers_weak_seed_15,symmetric_outliers,weak,1,15,1000,35.97,1.5,100.0,-0.6249737836735665,10.49947567347133,0.011,1.4999999999999987,0.04843660327250964,0.0
hist_combined_tail_weak_seed_15,combined_right_tail,weak,1,15,1000,42.17,11.04,100.0,2.2417603694676336,37.41760369467634,0.014,6.0,0.10149668094598721,11.035003059854402
hist_bimodality_weak_seed_15,bimodality,weak,1,15,1000,35.0,0.0,100.0,-0.09739629290123042,0.0,0.0,0.0,0.0013931770283012086,0.0
hist_skewness_moderate_seed_15,skewness,moderate,2,15,1000,55.26,31.16,100.0,0.9026838265294664,16.05367653058933,0.019,13.499999999999998,0.18627992189205636,23.284990236507046
hist_outliers_moderate_seed_15,symmetric_outliers,moderate,2,15,1000,50.11,23.25,100.0,-0.3961031800675961,3.203439335586537,0.031,23.25,0.04600503129439667,0.0
hist_combined_tail_moderate_seed_15,combined_right_tail,moderate,2,15,1000,58.54,36.22,100.0,3.1977715616190765,46.977715616190764,0.047,34.666666666666664,0.2866367676568298,36.21823568757731
hist_bimodality_moderate_seed_15,bimodality,moderate,2,15,1000,72.86,58.25,100.0,-0.07432818698186885,0.0,0.0,0.0,0.056370998118783974,1.3652138825965654
